"Experimental_Loop_PLUS_Pause","LIMITE_MINIMO_MS","PERSISTENT","TEMPORARY","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","closed","color_backend","compensation","condition","coordinates","correct","correct_Trial_sequence_Task_mouse_response","correct_Trial_sequence_training_mouse_response","correct_response","count_Block_sequence","count_Block_sequence_1","count_End_of_Task","count_End_of_Training","count_Instructions","count_Instructions_Task_Condition","count_Instructions_Training_Condition","count_Pause_1","count_Task_Loop","count_Task_Loop_with_Pause","count_Task_PLUS_Pause_Sequence","count_Training_Loop","count_Trial_Loop_Task_Phase","count_Trial_Loop_Training_Condition_Phase","count_Trial_sequence_Task","count_Trial_sequence_Task_logger","count_Trial_sequence_Task_mouse_response","count_Trial_sequence_Task_sketchpad","count_Trial_sequence_Training","count_Trial_sequence_training_logger","count_Trial_sequence_training_mouse_response","count_Trial_sequence_training_sketchpad","count_artefact_filter_Task_inline_javascript","count_artefact_filter_training_inline_javascript","count_jitter_task_js","count_jitter_training_js","count_mask_task_sketchpad","count_mask_training_sketchpad","count_new_inline_javascript","count_osweb","count_task","credentialless","crossOriginIsolated","cursor_roi","cursor_x","cursor_y","datetime","description","devicePixelRatio","disable_garbage_collection","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","innerHeight","innerWidth","isSecureContext","is_artifact","jatos_uuid","jitter","keyboard_backend","length","mouse_backend","name","number","opensesame_codename","opensesame_version","origin","originAgentCluster","outerHeight","outerWidth","pageXOffset","pageYOffset","penwidth","practice","repeat_cycle","response","response_Trial_sequence_Task_mouse_response","response_Trial_sequence_training_mouse_response","response_time","response_time_Trial_sequence_Task_mouse_response","response_time_Trial_sequence_training_mouse_response","round_decimals","sampler_backend","screenLeft","screenTop","screenX","screenY","scrollX","scrollY","sessionid","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","status","subject_nr","subject_parity","time_Instructions_Task_Condition","time_Instructions_Training_Condition","time_Pause_1","time_Task_Loop","time_Task_Loop_with_Pause","time_Training_Loop","time_Trial_Loop_Task_Phase","time_Trial_Loop_Training_Condition_Phase","time_Trial_sequence_Task_logger","time_Trial_sequence_Task_mouse_response","time_Trial_sequence_Task_sketchpad","time_Trial_sequence_training_logger","time_Trial_sequence_training_mouse_response","time_Trial_sequence_training_sketchpad","time_artefact_filter_Task_inline_javascript","time_artefact_filter_training_inline_javascript","time_jitter_task_js","time_jitter_training_js","time_mask_task_sketchpad","time_mask_training_sketchpad","time_new_inline_javascript","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"","100","1","0","89","89","216","216","white","no","osweb","osweb","False","osweb","0","go","uniform","0","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117","117","117","117","17","17","17","17","117","17","117","17","117","17","0","0","0","False","False","undefined","88.29368157369377","226.5646020624849","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","1","0e898882-95ec-c5fa-7243-984eb4ce1ec7","960","osweb","0","osweb","","5","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","91","91","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","286609","286509","286258","35522","34368","34101","286609","35522","285290","32731","285290","32731","48","Go No-Go Task (SART)","121","29419","136","yes","1920"
"","100","1","0","89","89","216","216","white","no","osweb","osweb","False","osweb","0","go","uniform","1","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","118","118","118","118","17","17","17","17","118","17","118","17","118","17","0","0","0","False","False","undefined","88.29368157369377","226.5646020624849","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1257","osweb","0","osweb","","7","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","109","109","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","288248","288131","287880","35522","34368","34101","288248","35522","286611","32731","286612","32731","48","Go No-Go Task (SART)","122","29528","137","yes","1920"
"","100","1","0","89","89","214","214","white","no","osweb","osweb","False","osweb","0","go","uniform","0","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","119","119","119","119","17","17","17","17","119","17","119","17","119","17","0","0","0","False","False","undefined","88.29368157369377","226.5646020624849","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","1","0e898882-95ec-c5fa-7243-984eb4ce1ec7","968","osweb","0","osweb","","8","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","62","62","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","289553","289486","289235","35522","34368","34101","289553","35522","288251","32731","288251","32731","48","Go No-Go Task (SART)","123","29590","138","yes","1920"
"","100","1","0","89","89","214","214","white","no","osweb","osweb","False","osweb","0","go","uniform","1","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120","120","120","120","17","17","17","17","120","17","120","17","120","17","0","0","0","False","False","undefined","88.29368157369377","226.5646020624849","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1363","osweb","0","osweb","","7","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","159","159","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","291342","291175","290924","35522","34368","34101","291342","35522","289555","32731","289555","32731","48","Go No-Go Task (SART)","124","29749","139","yes","1920"
"","100","1","0","89","89","213","213","white","no","osweb","osweb","False","osweb","0","go","uniform","1","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","121","121","121","121","17","17","17","17","121","17","121","17","121","17","0","0","0","False","False","undefined","88.29368157369377","226.5646020624849","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1275","osweb","0","osweb","","2","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","111","111","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","292998","292881","292630","35522","34368","34101","292998","35522","291345","32731","291345","32731","48","Go No-Go Task (SART)","125","29860","140","yes","1920"
"","100","1","0","89","89","220","220","white","no","osweb","osweb","False","osweb","0","nogo","uniform","1","0","0","timeout","0","0","0","0","0","0","0","0","0","0","0","0","0","0","122","122","122","122","17","17","17","17","122","17","122","17","122","17","0","0","0","False","False","undefined","88.29368157369377","226.5646020624849","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1028","osweb","0","osweb","","3","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","None","None","None","1154","1154","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","295440","294286","294035","35522","34368","34101","295440","35522","293000","32731","293001","32731","48","Go No-Go Task (SART)","125","31014","141","yes","1920"
"","100","1","0","89","89","219","219","white","no","osweb","osweb","False","osweb","0","go","uniform","0","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","123","123","123","123","17","17","17","17","123","17","123","17","123","17","0","0","0","False","False","undefined","88.29368157369377","226.5646020624849","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","1","0e898882-95ec-c5fa-7243-984eb4ce1ec7","926","osweb","0","osweb","","9","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","21","21","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","296661","296629","296377","35522","34368","34101","296661","35522","295442","32731","295442","32731","48","Go No-Go Task (SART)","126","31035","142","yes","1920"
"","100","1","0","89","89","218","218","white","no","osweb","osweb","False","osweb","0","go","uniform","1","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","124","124","124","124","17","17","17","17","124","17","124","17","124","17","0","0","0","False","False","undefined","88.29368157369377","226.5646020624849","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","865","osweb","0","osweb","","6","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","104","104","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","297915","297798","297531","35522","34368","34101","297915","35522","296663","32731","296663","32731","48","Go No-Go Task (SART)","127","31139","143","yes","1920"
"","100","1","0","89","89","217","217","white","no","osweb","osweb","False","osweb","0","go","uniform","0","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125","125","125","125","17","17","17","17","125","17","125","17","125","17","0","0","0","False","False","undefined","88.29368157369377","226.5646020624849","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","1","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1347","osweb","0","osweb","","1","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","85","85","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","299621","299521","299270","35522","34368","34101","299621","35522","297918","32731","297918","32731","48","Go No-Go Task (SART)","128","31224","144","yes","1920"
"","100","1","0","89","89","216","216","white","no","osweb","osweb","False","osweb","0","go","uniform","1","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","126","126","126","126","17","17","17","17","126","17","126","17","126","17","0","0","0","False","False","undefined","88.29368157369377","226.5646020624849","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1042","osweb","0","osweb","","4","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","104","104","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","301060","300942","300675","35522","34368","34101","301059","35522","299623","32731","299624","32731","48","Go No-Go Task (SART)","129","31328","145","yes","1920"
"","100","1","0","89","89","215","215","white","no","osweb","osweb","False","osweb","0","go","uniform","0","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127","127","127","127","17","17","17","17","127","17","127","17","127","17","0","0","0","False","False","undefined","88.29368157369377","226.5646020624849","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","1","0e898882-95ec-c5fa-7243-984eb4ce1ec7","886","osweb","0","osweb","","7","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","78","78","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","302314","302230","301963","35522","34368","34101","302314","35522","301062","32731","301062","32731","48","Go No-Go Task (SART)","130","31406","146","yes","1920"
"","100","1","0","88","88","214","214","white","no","osweb","osweb","False","osweb","0","nogo","uniform","0","0","0","timeout","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128","128","128","128","17","17","17","17","128","17","128","17","128","17","0","0","0","False","False","undefined","88.29368157369377","226.5646020624849","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","1","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1439","osweb","0","osweb","","3","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","82","82","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","304120","304036","303769","35522","34368","34101","304120","35522","302318","32731","302318","32731","48","Go No-Go Task (SART)","130","31488","147","yes","1920"
"","100","1","0","89","89","213","213","white","no","osweb","osweb","False","osweb","0","go","uniform","0","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129","129","129","129","17","17","17","17","129","17","129","17","129","17","0","0","0","False","False","undefined","88.29368157369377","226.5646020624849","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","1","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1033","osweb","0","osweb","","4","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","70","70","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","305491","305408","305157","35522","34368","34101","305491","35522","304122","32731","304122","32731","48","Go No-Go Task (SART)","131","31558","148","yes","1920"
"","100","1","0","89","89","212","212","white","no","osweb","osweb","False","osweb","0","go","uniform","0","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","130","130","130","17","17","17","17","130","17","130","17","130","17","0","0","0","False","False","undefined","88.29368157369377","226.5646020624849","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","1","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1176","osweb","0","osweb","","6","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","86","86","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","307030","306930","306679","35522","34368","34101","307030","35522","305493","32731","305494","32731","48","Go No-Go Task (SART)","132","31644","149","yes","1920"
"","100","1","0","89","89","212","212","white","no","osweb","osweb","False","osweb","0","go","uniform","0","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","131","131","131","131","17","17","17","17","131","17","131","17","131","17","0","0","0","False","False","undefined","88.29368157369377","226.5646020624849","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","1","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1217","osweb","0","osweb","","1","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","88","88","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","308602","308502","308251","35522","34368","34101","308602","35522","307032","32731","307033","32731","48","Go No-Go Task (SART)","133","31732","150","yes","1920"
"","100","1","0","89","89","211","211","white","no","osweb","osweb","False","osweb","0","go","uniform","0","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132","132","132","132","17","17","17","17","132","17","132","17","132","17","0","0","0","False","False","undefined","88.29368157369377","226.5646020624849","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","1","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1034","osweb","0","osweb","","5","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","84","84","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","309990","309890","309639","35522","34368","34101","309990","35522","308604","32731","308604","32731","48","Go No-Go Task (SART)","134","31816","151","yes","1920"
"","100","1","0","89","89","210","210","white","no","osweb","osweb","False","osweb","0","go","uniform","0","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","133","133","133","133","17","17","17","17","133","17","133","17","133","17","0","0","0","False","False","undefined","88.29368157369377","226.5646020624849","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","1","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1363","osweb","0","osweb","","2","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","49","49","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","311680","311629","311362","35522","34368","34101","311680","35522","309993","32731","309993","32731","48","Go No-Go Task (SART)","135","31865","152","yes","1920"
"","100","1","0","89","89","209","209","white","no","osweb","osweb","False","osweb","0","go","uniform","0","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","134","134","134","17","17","17","17","134","17","134","17","134","17","0","0","0","False","False","undefined","88.29368157369377","226.5646020624849","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","1","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1343","osweb","0","osweb","","5","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","97","97","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","313385","313285","313034","35522","34368","34101","313385","35522","311682","32731","311682","32731","48","Go No-Go Task (SART)","136","31962","153","yes","1920"
